Bakery[Date],Bakery[Time],Bakery[day of week],Bakery[total],Bakery[Name],Bakery[Quantity],Bakery[Bakery price.price],Bakery[NewTime]
"20/10/2019 00:00:00","30/12/1899 11:05:00","Sunday","14800","caffe latte","1","4800","11:30:00 AM"
"02/04/2020 00:00:00","30/12/1899 11:06:00","Thursday","15800","caffe latte","1","4800","11:30:00 AM"
"12/10/2019 00:00:00","30/12/1899 11:07:00","Saturday","20500","caffe latte","1","4800","11:30:00 AM"
"06/03/2020 00:00:00","30/12/1899 11:07:00","Friday","19800","caffe latte","1","4800","11:30:00 AM"
"24/02/2020 00:00:00","30/12/1899 11:07:00","Monday","29900","caffe latte","1","4800","11:30:00 AM"
"14/10/2019 00:00:00","30/12/1899 11:08:00","Monday","26000","caffe latte","1","4800","11:30:00 AM"
"19/04/2020 00:00:00","30/12/1899 11:09:00","Sunday","24100","caffe latte","1","4800","11:30:00 AM"
"11/03/2020 00:00:00","30/12/1899 11:10:00","Wednesday","28600","caffe latte","1","4800","11:30:00 AM"
"13/10/2019 00:00:00","30/12/1899 11:10:00","Sunday","14500","caffe latte","1","4800","11:30:00 AM"
"23/02/2020 00:00:00","30/12/1899 11:10:00","Sunday","26600","caffe latte","1","4800","11:30:00 AM"
"10/11/2019 00:00:00","30/12/1899 11:10:00","Sunday","21100","caffe latte","1","4800","11:30:00 AM"
"12/02/2020 00:00:00","30/12/1899 11:12:00","Wednesday","16300","caffe latte","1","4800","11:30:00 AM"
"01/03/2020 00:00:00","30/12/1899 11:18:00","Sunday","21100","caffe latte","1","4800","11:30:00 AM"
"06/12/2019 00:00:00","30/12/1899 11:23:00","Friday","14800","caffe latte","1","4800","11:30:00 AM"
"29/03/2020 00:00:00","30/12/1899 11:25:00","Sunday","27800","caffe latte","1","4800","11:30:00 AM"
"13/12/2019 00:00:00","30/12/1899 11:27:00","Friday","21100","caffe latte","1","4800","11:30:00 AM"
"24/11/2019 00:00:00","30/12/1899 11:29:00","Sunday","19800","caffe latte","1","4800","11:30:00 AM"
"06/12/2019 00:00:00","30/12/1899 11:31:00","Friday","20500","caffe latte","1","4800","12:00:00 PM"
"18/09/2019 00:00:00","30/12/1899 11:32:00","Wednesday","16500","caffe latte","1","4800","12:00:00 PM"
"01/05/2020 00:00:00","30/12/1899 11:32:00","Friday","15000","caffe latte","1","4800","12:00:00 PM"
"20/07/2019 00:00:00","30/12/1899 11:35:00","Saturday","18800","caffe latte","1","4800","12:00:00 PM"
"21/10/2019 00:00:00","30/12/1899 11:36:00","Monday","20800","caffe latte","1","4800","12:00:00 PM"
"05/03/2020 00:00:00","30/12/1899 11:36:00","Thursday","37100","caffe latte","1","4800","12:00:00 PM"
"09/11/2019 00:00:00","30/12/1899 11:36:00","Saturday","14800","caffe latte","1","4800","12:00:00 PM"
"02/05/2020 00:00:00","30/12/1899 11:37:00","Saturday","19500","caffe latte","1","4800","12:00:00 PM"
"29/09/2019 00:00:00","30/12/1899 11:39:00","Sunday","23100","caffe latte","1","4800","12:00:00 PM"
"27/04/2020 00:00:00","30/12/1899 11:41:00","Monday","19800","caffe latte","1","4800","12:00:00 PM"
"25/04/2020 00:00:00","30/12/1899 11:42:00","Saturday","36600","caffe latte","1","4800","12:00:00 PM"
"30/11/2019 00:00:00","30/12/1899 11:43:00","Saturday","15800","caffe latte","1","4800","12:00:00 PM"
"22/08/2019 00:00:00","30/12/1899 11:48:00","Thursday","14800","caffe latte","1","4800","12:00:00 PM"
"04/09/2019 00:00:00","30/12/1899 11:49:00","Wednesday","23000","caffe latte","1","4800","12:00:00 PM"
"30/01/2020 00:00:00","30/12/1899 11:53:00","Thursday","28800","caffe latte","1","4800","12:00:00 PM"
"21/02/2020 00:00:00","30/12/1899 11:54:00","Friday","19800","caffe latte","1","4800","12:00:00 PM"
"23/11/2019 00:00:00","30/12/1899 11:55:00","Saturday","19300","caffe latte","1","4800","12:00:00 PM"
"10/11/2019 00:00:00","30/12/1899 11:55:00","Sunday","29100","caffe latte","1","4800","12:00:00 PM"
"28/03/2020 00:00:00","30/12/1899 11:55:00","Saturday","40300","caffe latte","1","4800","12:00:00 PM"
"24/08/2019 00:00:00","30/12/1899 11:55:00","Saturday","20800","caffe latte","1","4800","12:00:00 PM"
"25/07/2019 00:00:00","30/12/1899 11:57:00","Thursday","26800","caffe latte","1","4800","12:00:00 PM"
"29/03/2020 00:00:00","30/12/1899 11:59:00","Sunday","15800","caffe latte","1","4800","12:00:00 PM"
"09/04/2020 00:00:00","30/12/1899 12:00:00","Thursday","30800","caffe latte","1","4800","12:30:00 PM"
"24/04/2020 00:00:00","30/12/1899 12:00:00","Friday","19500","caffe latte","1","4800","12:30:00 PM"
"11/12/2019 00:00:00","30/12/1899 12:02:00","Wednesday","14000","caffe latte","1","4800","12:30:00 PM"
"01/09/2019 00:00:00","30/12/1899 12:04:00","Sunday","19600","caffe latte","1","4800","12:30:00 PM"
"06/10/2019 00:00:00","30/12/1899 12:05:00","Sunday","15300","caffe latte","1","4800","12:30:00 PM"
"30/03/2020 00:00:00","30/12/1899 12:07:00","Monday","19300","caffe latte","1","4800","12:30:00 PM"
"23/09/2019 00:00:00","30/12/1899 12:08:00","Monday","15800","caffe latte","1","4800","12:30:00 PM"
"10/10/2019 00:00:00","30/12/1899 12:08:00","Thursday","18300","caffe latte","1","4800","12:30:00 PM"
"20/07/2019 00:00:00","30/12/1899 12:13:00","Saturday","26300","caffe latte","1","4800","12:30:00 PM"
"02/01/2020 00:00:00","30/12/1899 12:17:00","Thursday","16500","caffe latte","1","4800","12:30:00 PM"
"07/08/2019 00:00:00","30/12/1899 12:20:00","Wednesday","27300","caffe latte","1","4800","12:30:00 PM"
"02/08/2019 00:00:00","30/12/1899 12:21:00","Friday","15800","caffe latte","1","4800","12:30:00 PM"
"06/03/2020 00:00:00","30/12/1899 12:22:00","Friday","22800","caffe latte","1","4800","12:30:00 PM"
"12/03/2020 00:00:00","30/12/1899 12:23:00","Thursday","20800","caffe latte","1","4800","12:30:00 PM"
"25/08/2019 00:00:00","30/12/1899 12:23:00","Sunday","25300","caffe latte","1","4800","12:30:00 PM"
"06/01/2020 00:00:00","30/12/1899 12:25:00","Monday","14800","caffe latte","1","4800","12:30:00 PM"
"21/07/2019 00:00:00","30/12/1899 12:25:00","Sunday","14800","caffe latte","1","4800","12:30:00 PM"
"27/09/2019 00:00:00","30/12/1899 12:30:00","Friday","21300","caffe latte","1","4800","1:00:00 PM"
"20/07/2019 00:00:00","30/12/1899 12:31:00","Saturday","14800","caffe latte","1","4800","1:00:00 PM"
"06/02/2020 00:00:00","30/12/1899 12:31:00","Thursday","15000","caffe latte","1","4800","1:00:00 PM"
"08/12/2019 00:00:00","30/12/1899 12:33:00","Sunday","23000","caffe latte","1","4800","1:00:00 PM"
"19/08/2019 00:00:00","30/12/1899 12:34:00","Monday","23600","caffe latte","1","4800","1:00:00 PM"
"02/10/2019 00:00:00","30/12/1899 12:35:00","Wednesday","15500","caffe latte","1","4800","1:00:00 PM"
"07/03/2020 00:00:00","30/12/1899 12:39:00","Saturday","17500","caffe latte","1","4800","1:00:00 PM"
"07/02/2020 00:00:00","30/12/1899 12:39:00","Friday","33300","caffe latte","1","4800","1:00:00 PM"
"18/12/2019 00:00:00","30/12/1899 12:39:00","Wednesday","14000","caffe latte","1","4800","1:00:00 PM"
"18/08/2019 00:00:00","30/12/1899 12:40:00","Sunday","16300","caffe latte","1","4800","1:00:00 PM"
"23/09/2019 00:00:00","30/12/1899 12:43:00","Monday","15000","caffe latte","1","4800","1:00:00 PM"
"16/03/2020 00:00:00","30/12/1899 12:46:00","Monday","26800","caffe latte","1","4800","1:00:00 PM"
"20/11/2019 00:00:00","30/12/1899 12:46:00","Wednesday","17300","caffe latte","1","4800","1:00:00 PM"
"12/08/2019 00:00:00","30/12/1899 12:48:00","Monday","14800","caffe latte","1","4800","1:00:00 PM"
"17/10/2019 00:00:00","30/12/1899 12:48:00","Thursday","15800","caffe latte","1","4800","1:00:00 PM"
"29/02/2020 00:00:00","30/12/1899 12:48:00","Saturday","19000","caffe latte","1","4800","1:00:00 PM"
"08/12/2019 00:00:00","30/12/1899 12:49:00","Sunday","30600","caffe latte","1","4800","1:00:00 PM"
"05/08/2019 00:00:00","30/12/1899 12:49:00","Monday","49300","caffe latte","1","4800","1:00:00 PM"
"21/08/2019 00:00:00","30/12/1899 12:51:00","Wednesday","17500","caffe latte","1","4800","1:00:00 PM"
"21/03/2020 00:00:00","30/12/1899 12:51:00","Saturday","18300","caffe latte","1","4800","1:00:00 PM"
"19/01/2020 00:00:00","30/12/1899 12:52:00","Sunday","32100","caffe latte","1","4800","1:00:00 PM"
"24/11/2019 00:00:00","30/12/1899 12:57:00","Sunday","14500","caffe latte","1","4800","1:00:00 PM"
"23/04/2020 00:00:00","30/12/1899 12:57:00","Thursday","17500","caffe latte","1","4800","1:00:00 PM"
"11/08/2019 00:00:00","30/12/1899 12:58:00","Sunday","15800","caffe latte","1","4800","1:00:00 PM"
"07/03/2020 00:00:00","30/12/1899 12:59:00","Saturday","14800","caffe latte","1","4800","1:00:00 PM"
"12/10/2019 00:00:00","30/12/1899 13:02:00","Saturday","19300","caffe latte","1","4800","1:30:00 PM"
"16/04/2020 00:00:00","30/12/1899 13:04:00","Thursday","18300","caffe latte","1","4800","1:30:00 PM"
"17/02/2020 00:00:00","30/12/1899 13:05:00","Monday","20300","caffe latte","1","4800","1:30:00 PM"
"14/03/2020 00:00:00","30/12/1899 13:05:00","Saturday","14500","caffe latte","1","4800","1:30:00 PM"
"26/03/2020 00:00:00","30/12/1899 13:06:00","Thursday","18300","caffe latte","1","4800","1:30:00 PM"
"24/08/2019 00:00:00","30/12/1899 13:07:00","Saturday","14800","caffe latte","1","4800","1:30:00 PM"
"11/09/2019 00:00:00","30/12/1899 13:08:00","Wednesday","24400","caffe latte","1","4800","1:30:00 PM"
"27/03/2020 00:00:00","30/12/1899 13:10:00","Friday","18500","caffe latte","1","4800","1:30:00 PM"
"05/02/2020 00:00:00","30/12/1899 13:12:00","Wednesday","21300","caffe latte","1","4800","1:30:00 PM"
"09/09/2019 00:00:00","30/12/1899 13:12:00","Monday","14800","caffe latte","1","4800","1:30:00 PM"
"28/11/2019 00:00:00","30/12/1899 13:15:00","Thursday","25300","caffe latte","1","4800","1:30:00 PM"
"07/03/2020 00:00:00","30/12/1899 13:17:00","Saturday","15500","caffe latte","1","4800","1:30:00 PM"
"23/09/2019 00:00:00","30/12/1899 13:22:00","Monday","18300","caffe latte","1","4800","1:30:00 PM"
"19/01/2020 00:00:00","30/12/1899 13:22:00","Sunday","21100","caffe latte","1","4800","1:30:00 PM"
"06/11/2019 00:00:00","30/12/1899 13:23:00","Wednesday","14800","caffe latte","1","4800","1:30:00 PM"
"08/03/2020 00:00:00","30/12/1899 13:26:00","Sunday","20300","caffe latte","1","4800","1:30:00 PM"
"11/08/2019 00:00:00","30/12/1899 13:27:00","Sunday","17300","caffe latte","1","4800","1:30:00 PM"
"29/11/2019 00:00:00","30/12/1899 13:31:00","Friday","25000","caffe latte","1","4800","2:00:00 PM"
"28/12/2019 00:00:00","30/12/1899 13:31:00","Saturday","21500","caffe latte","1","4800","2:00:00 PM"
"05/04/2020 00:00:00","30/12/1899 13:34:00","Sunday","22300","caffe latte","1","4800","2:00:00 PM"
"15/09/2019 00:00:00","30/12/1899 13:34:00","Sunday","24400","caffe latte","1","4800","2:00:00 PM"
"28/09/2019 00:00:00","30/12/1899 13:36:00","Saturday","14800","caffe latte","1","4800","2:00:00 PM"
"16/12/2019 00:00:00","30/12/1899 13:37:00","Monday","14500","caffe latte","1","4800","2:00:00 PM"
"28/10/2019 00:00:00","30/12/1899 13:43:00","Monday","15000","caffe latte","1","4800","2:00:00 PM"
"28/10/2019 00:00:00","30/12/1899 13:45:00","Monday","26600","caffe latte","1","4800","2:00:00 PM"
"15/03/2020 00:00:00","30/12/1899 13:45:00","Sunday","28000","caffe latte","1","4800","2:00:00 PM"
"05/03/2020 00:00:00","30/12/1899 13:48:00","Thursday","27800","caffe latte","1","4800","2:00:00 PM"
"05/08/2019 00:00:00","30/12/1899 13:54:00","Monday","19800","caffe latte","1","4800","2:00:00 PM"
"08/08/2019 00:00:00","30/12/1899 13:55:00","Thursday","22300","caffe latte","1","4800","2:00:00 PM"
"05/12/2019 00:00:00","30/12/1899 13:56:00","Thursday","14800","caffe latte","1","4800","2:00:00 PM"
"02/11/2019 00:00:00","30/12/1899 13:56:00","Saturday","14800","caffe latte","1","4800","2:00:00 PM"
"28/08/2019 00:00:00","30/12/1899 13:57:00","Wednesday","33400","caffe latte","1","4800","2:00:00 PM"
"23/02/2020 00:00:00","30/12/1899 13:58:00","Sunday","18000","caffe latte","1","4800","2:00:00 PM"
"11/11/2019 00:00:00","30/12/1899 14:00:00","Monday","19300","caffe latte","1","4800","2:30:00 PM"
"19/04/2020 00:00:00","30/12/1899 14:04:00","Sunday","24600","caffe latte","1","4800","2:30:00 PM"
"28/08/2019 00:00:00","30/12/1899 14:05:00","Wednesday","19300","caffe latte","1","4800","2:30:00 PM"
"23/02/2020 00:00:00","30/12/1899 14:05:00","Sunday","22300","caffe latte","1","4800","2:30:00 PM"
"06/03/2020 00:00:00","30/12/1899 14:05:00","Friday","16300","caffe latte","1","4800","2:30:00 PM"
"09/11/2019 00:00:00","30/12/1899 14:06:00","Saturday","15800","caffe latte","1","4800","2:30:00 PM"
"08/12/2019 00:00:00","30/12/1899 14:08:00","Sunday","19800","caffe latte","1","4800","2:30:00 PM"
"16/01/2020 00:00:00","30/12/1899 14:09:00","Thursday","14800","caffe latte","1","4800","2:30:00 PM"
"25/10/2019 00:00:00","30/12/1899 14:16:00","Friday","18600","caffe latte","1","4800","2:30:00 PM"
"21/12/2019 00:00:00","30/12/1899 14:18:00","Saturday","15800","caffe latte","1","4800","2:30:00 PM"
"01/03/2020 00:00:00","30/12/1899 14:19:00","Sunday","23500","caffe latte","1","4800","2:30:00 PM"
"13/12/2019 00:00:00","30/12/1899 14:21:00","Friday","14800","caffe latte","1","4800","2:30:00 PM"
"15/04/2020 00:00:00","30/12/1899 14:22:00","Wednesday","14800","caffe latte","1","4800","2:30:00 PM"
"27/02/2020 00:00:00","30/12/1899 14:22:00","Thursday","22000","caffe latte","1","4800","2:30:00 PM"
"05/08/2019 00:00:00","30/12/1899 14:25:00","Monday","20800","caffe latte","1","4800","2:30:00 PM"
"30/01/2020 00:00:00","30/12/1899 14:27:00","Thursday","16000","caffe latte","1","4800","2:30:00 PM"
"26/02/2020 00:00:00","30/12/1899 14:29:00","Wednesday","23300","caffe latte","1","4800","2:30:00 PM"
"29/08/2019 00:00:00","30/12/1899 14:31:00","Thursday","15500","caffe latte","1","4800","3:00:00 PM"
"16/12/2019 00:00:00","30/12/1899 14:32:00","Monday","19500","caffe latte","1","4800","3:00:00 PM"
"02/03/2020 00:00:00","30/12/1899 14:35:00","Monday","19000","caffe latte","1","4800","3:00:00 PM"
"22/08/2019 00:00:00","30/12/1899 14:35:00","Thursday","15800","caffe latte","1","4800","3:00:00 PM"
"02/11/2019 00:00:00","30/12/1899 14:35:00","Saturday","15000","caffe latte","1","4800","3:00:00 PM"
"18/11/2019 00:00:00","30/12/1899 14:36:00","Monday","28800","caffe latte","1","4800","3:00:00 PM"
"04/01/2020 00:00:00","30/12/1899 14:36:00","Saturday","15300","caffe latte","1","4800","3:00:00 PM"
"02/11/2019 00:00:00","30/12/1899 14:38:00","Saturday","16300","caffe latte","1","4800","3:00:00 PM"
"29/12/2019 00:00:00","30/12/1899 14:39:00","Sunday","14000","caffe latte","1","4800","3:00:00 PM"
"18/08/2019 00:00:00","30/12/1899 14:39:00","Sunday","23000","caffe latte","1","4800","3:00:00 PM"
"19/02/2020 00:00:00","30/12/1899 14:42:00","Wednesday","23000","caffe latte","1","4800","3:00:00 PM"
"26/09/2019 00:00:00","30/12/1899 14:45:00","Thursday","14800","caffe latte","1","4800","3:00:00 PM"
"23/03/2020 00:00:00","30/12/1899 14:49:00","Monday","18300","caffe latte","1","4800","3:00:00 PM"
"05/03/2020 00:00:00","30/12/1899 14:49:00","Thursday","20800","caffe latte","1","4800","3:00:00 PM"
"08/04/2020 00:00:00","30/12/1899 14:49:00","Wednesday","18000","caffe latte","1","4800","3:00:00 PM"
"07/08/2019 00:00:00","30/12/1899 14:50:00","Wednesday","23800","caffe latte","1","4800","3:00:00 PM"
"14/07/2019 00:00:00","30/12/1899 14:51:00","Sunday","25600","caffe latte","1","4800","3:00:00 PM"
"12/12/2019 00:00:00","30/12/1899 14:52:00","Thursday","19500","caffe latte","1","4800","3:00:00 PM"
"20/09/2019 00:00:00","30/12/1899 14:58:00","Friday","18300","caffe latte","1","4800","3:00:00 PM"
"05/10/2019 00:00:00","30/12/1899 15:00:00","Saturday","15500","caffe latte","1","4800","3:30:00 PM"
"25/12/2019 00:00:00","30/12/1899 15:00:00","Wednesday","18300","caffe latte","1","4800","3:30:00 PM"
"05/03/2020 00:00:00","30/12/1899 15:03:00","Thursday","17300","caffe latte","1","4800","3:30:00 PM"
"22/12/2019 00:00:00","30/12/1899 15:10:00","Sunday","15000","caffe latte","1","4800","3:30:00 PM"
"12/03/2020 00:00:00","30/12/1899 15:17:00","Thursday","22800","caffe latte","1","4800","3:30:00 PM"
"13/04/2020 00:00:00","30/12/1899 15:19:00","Monday","26300","caffe latte","1","4800","3:30:00 PM"
"17/11/2019 00:00:00","30/12/1899 15:25:00","Sunday","17300","caffe latte","1","4800","3:30:00 PM"
"31/08/2019 00:00:00","30/12/1899 15:27:00","Saturday","14100","caffe latte","1","4800","3:30:00 PM"
"22/07/2019 00:00:00","30/12/1899 15:37:00","Monday","19600","caffe latte","1","4800","4:00:00 PM"
"20/02/2020 00:00:00","30/12/1899 15:41:00","Thursday","25400","caffe latte","1","4800","4:00:00 PM"
"27/09/2019 00:00:00","30/12/1899 15:42:00","Friday","14800","caffe latte","1","4800","4:00:00 PM"
"03/10/2019 00:00:00","30/12/1899 15:53:00","Thursday","16000","caffe latte","1","4800","4:00:00 PM"
"03/01/2020 00:00:00","30/12/1899 16:06:00","Friday","17300","caffe latte","1","4800","4:30:00 PM"
"19/09/2019 00:00:00","30/12/1899 16:17:00","Thursday","30500","caffe latte","1","4800","4:30:00 PM"
"20/11/2019 00:00:00","30/12/1899 16:28:00","Wednesday","16300","caffe latte","1","4800","4:30:00 PM"
"08/04/2020 00:00:00","30/12/1899 16:38:00","Wednesday","25000","caffe latte","1","4800","5:00:00 PM"
"03/02/2020 00:00:00","30/12/1899 16:42:00","Monday","15800","caffe latte","1","4800","5:00:00 PM"
"17/11/2019 00:00:00","30/12/1899 16:45:00","Sunday","14500","caffe latte","1","4800","5:00:00 PM"
"02/02/2020 00:00:00","30/12/1899 17:29:00","Sunday","19600","caffe latte","1","4800","5:30:00 PM"
"27/01/2020 00:00:00","30/12/1899 11:02:00","Monday","21600","milk tea","1","4800","11:30:00 AM"
"29/09/2019 00:00:00","30/12/1899 11:03:00","Sunday","24400","milk tea","1","4800","11:30:00 AM"
"05/01/2020 00:00:00","30/12/1899 11:03:00","Sunday","16800","milk tea","1","4800","11:30:00 AM"
"29/11/2019 00:00:00","30/12/1899 11:05:00","Friday","15800","milk tea","1","4800","11:30:00 AM"
"01/03/2020 00:00:00","30/12/1899 11:06:00","Sunday","34100","milk tea","1","4800","11:30:00 AM"
"04/08/2019 00:00:00","30/12/1899 11:07:00","Sunday","19300","milk tea","1","4800","11:30:00 AM"
"29/02/2020 00:00:00","30/12/1899 11:09:00","Saturday","17300","milk tea","1","4800","11:30:00 AM"
"07/10/2019 00:00:00","30/12/1899 11:12:00","Monday","19800","milk tea","1","4800","11:30:00 AM"
"03/01/2020 00:00:00","30/12/1899 11:14:00","Friday","15500","milk tea","1","4800","11:30:00 AM"
"05/08/2019 00:00:00","30/12/1899 11:16:00","Monday","23100","milk tea","1","4800","11:30:00 AM"
"08/03/2020 00:00:00","30/12/1899 11:19:00","Sunday","19000","milk tea","1","4800","11:30:00 AM"
"20/07/2019 00:00:00","30/12/1899 11:19:00","Saturday","15800","milk tea","1","4800","11:30:00 AM"
"17/02/2020 00:00:00","30/12/1899 11:20:00","Monday","15500","milk tea","1","4800","11:30:00 AM"
"11/03/2020 00:00:00","30/12/1899 11:24:00","Wednesday","24300","milk tea","1","4800","11:30:00 AM"
"08/09/2019 00:00:00","30/12/1899 11:37:00","Sunday","26000","milk tea","1","4800","12:00:00 PM"
"06/12/2019 00:00:00","30/12/1899 11:38:00","Friday","13800","milk tea","1","4800","12:00:00 PM"
"17/11/2019 00:00:00","30/12/1899 11:40:00","Sunday","17500","milk tea","1","4800","12:00:00 PM"
"18/03/2020 00:00:00","30/12/1899 11:43:00","Wednesday","30500","milk tea","1","4800","12:00:00 PM"
"13/01/2020 00:00:00","30/12/1899 11:52:00","Monday","20300","milk tea","1","4800","12:00:00 PM"
"10/11/2019 00:00:00","30/12/1899 11:55:00","Sunday","29100","milk tea","1","4800","12:00:00 PM"
"28/03/2020 00:00:00","30/12/1899 11:55:00","Saturday","40300","milk tea","1","4800","12:00:00 PM"
"27/04/2020 00:00:00","30/12/1899 11:56:00","Monday","22300","milk tea","1","4800","12:00:00 PM"
"23/11/2019 00:00:00","30/12/1899 12:00:00","Saturday","36100","milk tea","1","4800","12:30:00 PM"
